"DateTime","TenantId","JobId","CycleId","ChangeId","Action","Duration (ms)","ServicePrincipalId","ServicePrincipalName","InitiatedById","InitiatedByName","InitiatedByType","StatusInfoStatus","StatusInfoErrorCode","StatusInfoReason","StatusInfoAdditionalDetails","StatusInfoErrorCategory","StatusInfoRecommendedAction","SourceSystemId","SourceSystemName","TargetSystemId","TargetSystemName","SourceIdentityId","SourceIdentityName","SourceIdentityType","TargetIdentityId","TargetIdentityName","TargetIdentityType"
"2026-05-24T21:18:52Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","0920e802-8c03-4311-ad37-f4ca9aa17263","Create","4703","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","b3339423-3e84-4261-a8bc-afd925feeaec","Microsoft Entra ID","874803c2-e80f-4855-9e41-30e4c751a582","AWSSingleSignon","e0afdf77-20bd-460d-8513-0f23e7c0e377","britni mershon","User","919b7540-6001-7024-5aef-8ef2411a0b3d","","urn:ietf:params:scim:schemas:extension:enterprise:2.0:User"
"2026-05-24T21:18:52Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","78422158-caa1-49e0-98b0-104205745a63","Create","4688","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","221a081f-3b71-47ec-8d8f-72c736b7435b","Microsoft Entra ID","f9c41962-32cc-4664-b33e-49d3547018ac","AWSSingleSignon","5b2aaa40-8b6f-4dbd-978c-e72b7f68d369","araceli paschall","User","51bb7540-a001-7083-f77a-92ccb2845721","","urn:ietf:params:scim:schemas:extension:enterprise:2.0:User"
"2026-05-24T21:18:52Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","3752f272-d763-4ebe-ad45-d1f1f45f5bb5","Create","4666","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","76b2d743-125c-46c0-b248-5144b161127f","Microsoft Entra ID","4aa5265b-0326-48be-bcf0-a02df9737075","AWSSingleSignon","9fe1796f-b466-434b-8157-b9e47c655092","bridget mcgrew","User","c1fb3590-d0e1-7077-9b7c-e1c20fd14379","","urn:ietf:params:scim:schemas:extension:enterprise:2.0:User"
"2026-05-24T21:18:52Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","90c6e542-a4b7-4702-b4c8-754218924d40","Create","4656","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","8d417b2e-7057-4790-905b-c93dc471270a","Microsoft Entra ID","d8e5ebc4-6431-487e-859f-6648e71cd313","AWSSingleSignon","6d33b489-dd5c-419e-9119-95427a8ffeec","dion resendes","User","d15b1520-e021-70a1-3cc1-6e4b0d61bc31","","urn:ietf:params:scim:schemas:extension:enterprise:2.0:User"
"2026-05-24T21:18:52Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","c83ee7c8-7aee-49fd-a226-7803d8004d31","Create","4645","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","35138d1b-c69e-41c1-a442-e19701e80713","Microsoft Entra ID","d9d57d32-aa22-4b26-8907-779a027c5e7c","AWSSingleSignon","d86c04f0-ff00-49f5-b955-3be9d9ab7a9b","christia calvery","User","61eb15e0-d071-705a-4444-88c83db84065","","urn:ietf:params:scim:schemas:extension:enterprise:2.0:User"
"2026-05-24T21:18:52Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","15d62d8a-3922-4bc9-8332-4d6337bc954d","Create","4630","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","41f78b96-e6ea-4bc3-9651-cbe5671fafc7","Microsoft Entra ID","7e089921-6a6f-4dd2-a72e-43b0a9eca35b","AWSSingleSignon","5c387a36-498d-4773-9dcb-5150c7da5de5","azucena fleitas","User","c15ba5a0-3071-7005-433e-8b0e6d84291e","","urn:ietf:params:scim:schemas:extension:enterprise:2.0:User"
"2026-05-24T21:18:52Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","0785c223-c0cc-4dbb-962d-eabe80bcb125","Create","4620","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","410563bc-9b3f-445b-ba33-74384d396b50","Microsoft Entra ID","1f0f7618-de26-4a8c-9244-261232d602b6","AWSSingleSignon","af001e61-2472-45c9-9f96-701f1257f147","angeles galiano","User","117b0570-00f1-7057-7b3d-11d1e9894acf","","urn:ietf:params:scim:schemas:extension:enterprise:2.0:User"
"2026-05-24T21:18:52Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","76934169-1f8f-4d2d-9e20-b6dd4d1f758e","Create","4608","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","dfa0d579-5893-408a-907d-3cd7aa4b5c25","Microsoft Entra ID","664fd901-7b64-4357-ba7a-10f2563c1135","AWSSingleSignon","5ae12848-0344-4580-863c-a9952a7ac2c1","elane matarazzo","User","912bf530-30e1-70c6-057d-aeb1647fa2ab","","urn:ietf:params:scim:schemas:extension:enterprise:2.0:User"
"2026-05-24T21:18:52Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","e24c361d-4ca9-4a1d-a0df-0f3b579a5b18","Create","4594","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","17d24288-031a-43c2-931c-72549b3c53fc","Microsoft Entra ID","5b6c28d8-99ee-4370-b362-d94377f6811a","AWSSingleSignon","71ddb5b4-e99f-4988-8915-a4e0e8e9184c","charita lovato","User","115b0530-10c1-7047-6fd5-6fcb8cef34c2","","urn:ietf:params:scim:schemas:extension:enterprise:2.0:User"
"2026-05-24T21:18:52Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","61e84f6b-b8db-4a6d-b737-bac58b6e6532","Create","4580","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","success","","","","","","86258fbb-dabf-41e0-aa7a-fe8b2fd4ceb8","Microsoft Entra ID","a129f813-9142-4cde-8ce3-fd1019d6a5da","AWSSingleSignon","31a89f50-6069-4356-acb2-5d8835c09d5b","earle clausing","User","f16b3580-e0e1-70ce-f3ac-83e85983e635","","urn:ietf:params:scim:schemas:extension:enterprise:2.0:User"
"2026-05-24T21:18:49Z","791eadd1-7519-44e0-8445-751a43c7bfff","aWSSingleSignon.791eadd1751944e08445751a43c7bfff.021b577c-0ec7-4a9b-aeaa-15d4198bd9c6","9bb8ccbf-bb25-4801-abe9-0ecc36328e02","af4293d3-dd2d-478c-9526-f30a22899663","Create","794","75fb2bb3-1ee5-4bc2-bb93-57e9f6ea9665","AWS IAM Identity Center (successor to AWS Single Sign-On)","","Azure AD Provisioning Service","system","skipped","","","","","","f05e8a39-56ea-4f37-9a88-e8b189b6ebb2","Microsoft Entra ID","b65a0108-dd5b-4e0d-acda-04e857c3707b","AWSSingleSignon","a0b481b8-dd6d-4ccd-a5db-68119217296a","ara molino","User","","","urn:ietf:params:scim:schemas:extension:enterprise:2.0:User"
